year	julday	X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12
1989	306	-1.34	-0.78	-1.94	-1.48	-0.87	-2.09	-2.58	-2.59	-3.20	-1.98	-1.54	-0.30
1989	307	-1.34	-0.78	-1.94	-1.48	-0.87	-2.09	-2.58	-2.59	-3.20	-1.98	-1.54	-0.30
1989	308	-1.20	-0.93	-1.93	-1.54	-1.04	-2.36	-2.79	-2.84	-3.59	-2.04	-1.55	-0.31
1989	309	-1.20	-0.93	-1.93	-1.54	-1.04	-2.36	-2.79	-2.84	-3.59	-2.04	-1.55	-0.31
1989	310	-1.20	-0.93	-1.93	-1.54	-1.04	-2.36	-2.79	-2.84	-3.59	-2.04	-1.55	-0.31
1989	311	-1.20	-0.93	-1.93	-1.54	-1.04	-2.36	-2.79	-2.84	-3.59	-2.04	-1.55	-0.31
1989	312	-1.20	-0.93	-1.93	-1.54	-1.04	-2.36	-2.79	-2.84	-3.59	-2.04	-1.55	-0.31
1989	313	-1.20	-0.93	-1.93	-1.54	-1.04	-2.36	-2.79	-2.84	-3.59	-2.04	-1.55	-0.31
1989	314	-1.20	-0.93	-1.93	-1.54	-1.04	-2.36	-2.79	-2.84	-3.59	-2.04	-1.55	-0.31
1989	315	-1.20	-0.93	-1.93	-1.54	-1.04	-2.36	-2.79	-2.84	-3.59	-2.04	-1.55	-0.31
1989	316	-1.20	-0.93	-1.93	-1.54	-1.04	-2.36	-2.79	-2.84	-3.59	-2.04	-1.55	-0.31
1989	317	-1.20	-0.93	-1.93	-1.54	-1.04	-2.36	-2.79	-2.84	-3.59	-2.04	-1.55	-0.31
1989	318	-1.20	-0.93	-1.93	-1.54	-1.04	-2.36	-2.79	-2.84	-3.59	-2.04	-1.55	-0.31
1989	319	-1.20	-0.93	-1.93	-1.54	-1.04	-2.36	-2.79	-2.84	-3.59	-2.04	-1.55	-0.31
1989	320	-1.20	-0.93	-1.93	-1.54	-1.04	-2.36	-2.79	-2.84	-3.59	-2.04	-1.55	-0.31
1989	321	-1.20	-0.93	-1.93	-1.54	-1.04	-2.36	-2.79	-2.84	-3.59	-2.04	-1.55	-0.31
1989	322	-1.20	-0.93	-1.93	-1.54	-1.04	-2.36	-2.79	-2.84	-3.59	-2.04	-1.55	-0.31
1989	323	-1.16	-0.98	-1.69	-1.46	-1.02	-2.22	-2.88	-2.83	-2.89	-2.63	-1.57	-0.28
1989	324	-1.16	-0.98	-1.69	-1.46	-1.02	-2.22	-2.88	-2.83	-2.89	-2.63	-1.57	-0.28
1989	325	-1.16	-0.98	-1.69	-1.46	-1.02	-2.22	-2.88	-2.83	-2.89	-2.63	-1.57	-0.28
1989	326	-1.16	-0.98	-1.69	-1.46	-1.02	-2.22	-2.88	-2.83	-2.89	-2.63	-1.57	-0.28
1989	327	-1.16	-0.98	-1.69	-1.46	-1.02	-2.22	-2.88	-2.83	-2.89	-2.63	-1.57	-0.28
1989	328	-1.16	-0.98	-1.69	-1.46	-1.02	-2.22	-2.88	-2.83	-2.89	-2.63	-1.57	-0.28
1989	329	-1.16	-0.98	-1.69	-1.46	-1.02	-2.22	-2.88	-2.83	-2.89	-2.63	-1.57	-0.28
1989	330	-1.16	-0.98	-1.69	-1.46	-1.02	-2.22	-2.88	-2.83	-2.89	-2.63	-1.57	-0.28
1989	331	-1.16	-0.98	-1.69	-1.46	-1.02	-2.22	-2.88	-2.83	-2.89	-2.63	-1.57	-0.28
1989	332	-1.16	-0.98	-1.69	-1.46	-1.02	-2.22	-2.88	-2.83	-2.89	-2.63	-1.57	-0.28
1989	333	-1.16	-0.98	-1.69	-1.46	-1.02	-2.22	-2.88	-2.83	-2.89	-2.63	-1.57	-0.28
1989	334	-1.16	-0.98	-1.69	-1.46	-1.02	-2.22	-2.88	-2.83	-2.89	-2.63	-1.57	-0.28
1989	335	-1.16	-0.98	-1.69	-1.46	-1.02	-2.22	-2.88	-2.83	-2.89	-2.63	-1.57	-0.28
1989	336	-2.00	-1.57	-0.68	-2.14	-1.85	-2.80	-3.01	-3.10	-5.00	-3.31	-1.56	-0.33
1989	337	-2.00	-1.57	-0.68	-2.14	-1.85	-2.80	-3.01	-3.10	-5.00	-3.31	-1.56	-0.33
1989	338	-2.00	-1.57	-0.68	-2.14	-1.85	-2.80	-3.01	-3.10	-5.00	-3.31	-1.56	-0.33
1989	339	-2.00	-1.57	-0.68	-2.14	-1.85	-2.80	-3.01	-3.10	-5.00	-3.31	-1.56	-0.33
1989	340	-2.00	-1.57	-0.68	-2.14	-1.85	-2.80	-3.01	-3.10	-5.00	-3.31	-1.56	-0.33
1989	341	-2.00	-1.57	-0.68	-2.14	-1.85	-2.80	-3.01	-3.10	-5.00	-3.31	-1.56	-0.33
1989	342	-2.00	-1.57	-0.68	-2.14	-1.85	-2.80	-3.01	-3.10	-5.00	-3.31	-1.56	-0.33
1989	343	-2.00	-1.57	-0.68	-2.14	-1.85	-2.80	-3.01	-3.10	-5.00	-3.31	-1.56	-0.33
1989	344	-2.00	-1.57	-0.68	-2.14	-1.85	-2.80	-3.01	-3.10	-5.00	-3.31	-1.56	-0.33
1989	345	-2.00	-1.57	-0.68	-2.14	-1.85	-2.80	-3.01	-3.10	-5.00	-3.31	-1.56	-0.33
1989	346	-2.00	-1.57	-0.68	-2.14	-1.85	-2.80	-3.01	-3.10	-5.00	-3.31	-1.56	-0.33
1989	347	-2.00	-1.57	-0.68	-2.14	-1.85	-2.80	-3.01	-3.10	-5.00	-3.31	-1.56	-0.33
1989	348	-2.00	-1.57	-0.68	-2.14	-1.85	-2.80	-3.01	-3.10	-5.00	-3.31	-1.56	-0.33
1989	349	-2.00	-1.57	-0.68	-2.14	-1.85	-2.80	-3.01	-3.10	-5.00	-3.31	-1.56	-0.33
1989	350	-2.00	-1.57	-0.68	-2.14	-1.85	-2.80	-3.01	-3.10	-5.00	-3.31	-1.56	-0.33
1989	351	-2.00	-1.57	-0.68	-2.14	-1.85	-2.80	-3.01	-3.10	-5.00	-3.31	-1.56	-0.33
1989	352	-2.00	-1.57	-0.68	-2.14	-1.85	-2.80	-3.01	-3.10	-5.00	-3.31	-1.56	-0.33
1989	353	-2.00	-1.57	-0.68	-2.14	-1.85	-2.80	-3.01	-3.10	-5.00	-3.31	-1.56	-0.33
1989	354	-2.00	-1.57	-0.68	-2.14	-1.85	-2.80	-3.01	-3.10	-5.00	-3.31	-1.56	-0.33
1989	355	-2.00	-1.57	-0.68	-2.14	-1.85	-2.80	-3.01	-3.10	-5.00	-3.31	-1.56	-0.33
1989	356	-2.00	-1.57	-0.68	-2.14	-1.85	-2.80	-3.01	-3.10	-5.00	-3.31	-1.56	-0.33
1989	357	-2.00	-1.57	-0.68	-2.14	-1.85	-2.80	-3.01	-3.10	-5.00	-3.31	-1.56	-0.33
1989	358	-2.00	-1.57	-0.68	-2.14	-1.85	-2.80	-3.01	-3.10	-5.00	-3.31	-1.56	-0.33
1989	359	-2.00	-1.57	-0.68	-2.14	-1.85	-2.80	-3.01	-3.10	-5.00	-3.31	-1.56	-0.33
1989	360	-2.00	-1.57	-0.68	-2.14	-1.85	-2.80	-3.01	-3.10	-5.00	-3.31	-1.56	-0.33
1989	361	-2.00	-1.57	-0.68	-2.14	-1.85	-2.80	-3.01	-3.10	-5.00	-3.31	-1.56	-0.33
1989	362	-2.00	-1.57	-0.68	-2.14	-1.85	-2.80	-3.01	-3.10	-5.00	-3.31	-1.56	-0.33
1989	363	-2.00	-1.57	-0.68	-2.14	-1.85	-2.80	-3.01	-3.10	-5.00	-3.31	-1.56	-0.33
1989	364	-2.00	-1.57	-0.68	-2.14	-1.85	-2.80	-3.01	-3.10	-5.00	-3.31	-1.56	-0.33
1989	365	-2.00	-1.57	-0.68	-2.14	-1.85	-2.80	-3.01	-3.10	-5.00	-3.31	-1.56	-0.33
1990	1	-2.00	-1.57	-0.68	-2.14	-1.85	-2.80	-3.01	-3.10	-5.00	-3.31	-1.56	-0.33
1990	2	-2.01	-1.59	-0.72	-2.17	-1.89	-2.82	-2.99	-3.07	-4.89	-3.20	-1.53	-0.34
1990	3	-2.02	-1.60	-0.76	-2.21	-1.92	-2.84	-2.97	-3.04	-4.79	-3.09	-1.49	-0.35
1990	4	-2.03	-1.61	-0.80	-2.24	-1.96	-2.86	-2.95	-3.01	-4.68	-2.97	-1.45	-0.36
1990	5	-2.04	-1.63	-0.85	-2.27	-1.99	-2.87	-2.93	-2.99	-4.57	-2.86	-1.42	-0.37
1990	6	-2.05	-1.64	-0.89	-2.30	-2.03	-2.89	-2.91	-2.96	-4.46	-2.74	-1.38	-0.38
1990	7	-2.06	-1.65	-0.93	-2.33	-2.06	-2.91	-2.89	-2.93	-4.36	-2.63	-1.34	-0.39
1990	8	-2.07	-1.67	-0.97	-2.36	-2.10	-2.93	-2.87	-2.90	-4.25	-2.51	-1.31	-0.40
1990	9	-2.08	-1.68	-1.01	-2.40	-2.13	-2.95	-2.84	-2.88	-4.14	-2.40	-1.27	-0.41
1990	10	-2.09	-1.69	-1.05	-2.43	-2.17	-2.97	-2.82	-2.85	-4.04	-2.28	-1.23	-0.42
1990	11	-2.10	-1.70	-1.09	-2.46	-2.20	-2.99	-2.80	-2.82	-3.93	-2.17	-1.19	-0.43
1990	12	-2.11	-1.72	-1.14	-2.49	-2.24	-3.01	-2.78	-2.79	-3.82	-2.05	-1.16	-0.44
1990	13	-2.12	-1.73	-1.18	-2.52	-2.28	-3.03	-2.76	-2.77	-3.71	-1.94	-1.12	-0.45
1990	14	-2.13	-1.74	-1.22	-2.55	-2.31	-3.05	-2.74	-2.74	-3.61	-1.82	-1.08	-0.47
1990	15	-2.14	-1.76	-1.26	-2.59	-2.35	-3.07	-2.72	-2.71	-3.50	-1.71	-1.05	-0.48
1990	16	-2.15	-1.77	-1.30	-2.62	-2.38	-3.08	-2.70	-2.68	-3.39	-1.59	-1.01	-0.49
1990	17	-2.16	-1.78	-1.34	-2.65	-2.42	-3.10	-2.68	-2.65	-3.29	-1.48	-0.97	-0.50
1990	18	-2.17	-1.80	-1.38	-2.68	-2.45	-3.12	-2.66	-2.63	-3.18	-1.37	-0.93	-0.51
1990	19	-2.18	-1.81	-1.43	-2.71	-2.49	-3.14	-2.64	-2.60	-3.07	-1.25	-0.90	-0.52
1990	20	-2.19	-1.82	-1.47	-2.74	-2.52	-3.16	-2.61	-2.57	-2.96	-1.14	-0.86	-0.53
1990	21	-2.20	-1.83	-1.51	-2.78	-2.56	-3.18	-2.59	-2.54	-2.86	-1.02	-0.82	-0.54
1990	22	-2.21	-1.85	-1.55	-2.81	-2.59	-3.20	-2.57	-2.52	-2.75	-0.91	-0.79	-0.55
1990	23	-2.22	-1.86	-1.59	-2.84	-2.63	-3.22	-2.55	-2.49	-2.64	-0.79	-0.75	-0.56
1990	24	-2.23	-1.87	-1.63	-2.87	-2.66	-3.24	-2.53	-2.46	-2.54	-0.68	-0.71	-0.57
1990	25	-2.24	-1.89	-1.67	-2.90	-2.70	-3.26	-2.51	-2.43	-2.43	-0.56	-0.68	-0.58
1990	26	-2.25	-1.90	-1.72	-2.93	-2.73	-3.28	-2.49	-2.41	-2.32	-0.45	-0.64	-0.59
1990	27	-2.26	-1.91	-1.76	-2.97	-2.77	-3.29	-2.47	-2.38	-2.21	-0.33	-0.60	-0.60
1990	28	-2.27	-1.93	-1.80	-3.00	-2.80	-3.31	-2.45	-2.35	-2.11	-0.22	-0.56	-0.61
1990	29	-2.28	-1.94	-1.84	-3.03	-2.84	-3.33	-2.43	-2.32	-2.00	-0.10	-0.53	-0.63
1990	30	-2.29	-1.95	-1.88	-3.06	-2.88	-3.35	-2.40	-2.30	-1.89	 0.01	-0.49	-0.64
1990	31	-2.30	-1.97	-1.92	-3.09	-2.91	-3.37	-2.38	-2.27	-1.79	 0.13	-0.45	-0.65
1990	32	-2.31	-1.98	-1.96	-3.13	-2.95	-3.39	-2.36	-2.24	-1.68	 0.24	-0.42	-0.66
1990	33	-2.32	-1.99	-2.01	-3.16	-2.98	-3.41	-2.34	-2.21	-1.57	 0.35	-0.38	-0.67
1990	34	-2.33	-2.00	-2.05	-3.19	-3.02	-3.43	-2.32	-2.19	-1.46	 0.47	-0.34	-0.68
1990	35	-2.34	-2.02	-2.09	-3.22	-3.05	-3.45	-2.30	-2.16	-1.36	 0.58	-0.31	-0.69
1990	36	-2.34	-2.02	-2.09	-3.22	-3.05	-3.45	-2.30	-2.16	-1.36	 0.58	-0.31	-0.69
1990	37	-2.34	-2.02	-2.09	-3.22	-3.05	-3.45	-2.30	-2.16	-1.36	 0.58	-0.31	-0.69
1990	38	-2.34	-2.02	-2.09	-3.22	-3.05	-3.45	-2.30	-2.16	-1.36	 0.58	-0.31	-0.69
1990	39	-2.34	-2.02	-2.09	-3.22	-3.05	-3.45	-2.30	-2.16	-1.36	 0.58	-0.31	-0.69
1990	40	-2.34	-2.02	-2.09	-3.22	-3.05	-3.45	-2.30	-2.16	-1.36	 0.58	-0.31	-0.69
1990	41	-2.34	-2.02	-2.09	-3.22	-3.05	-3.45	-2.30	-2.16	-1.36	 0.58	-0.31	-0.69
1990	42	-2.34	-2.02	-2.09	-3.22	-3.05	-3.45	-2.30	-2.16	-1.36	 0.58	-0.31	-0.69
1990	43	-2.34	-2.02	-2.09	-3.22	-3.05	-3.45	-2.30	-2.16	-1.36	 0.58	-0.31	-0.69
1990	44	-2.34	-2.02	-2.09	-3.22	-3.05	-3.45	-2.30	-2.16	-1.36	 0.58	-0.31	-0.69
1990	45	-2.34	-2.02	-2.09	-3.22	-3.05	-3.45	-2.30	-2.16	-1.36	 0.58	-0.31	-0.69
1990	46	-2.34	-2.02	-2.09	-3.22	-3.05	-3.45	-2.30	-2.16	-1.36	 0.58	-0.31	-0.69
1990	47	-2.34	-2.02	-2.09	-3.22	-3.05	-3.45	-2.30	-2.16	-1.36	 0.58	-0.31	-0.69
1990	48	-2.34	-2.02	-2.09	-3.22	-3.05	-3.45	-2.30	-2.16	-1.36	 0.58	-0.31	-0.69
1990	49	-2.34	-2.02	-2.09	-3.22	-3.05	-3.45	-2.30	-2.16	-1.36	 0.58	-0.31	-0.69
1990	50	-2.34	-2.02	-2.09	-3.22	-3.05	-3.45	-2.30	-2.16	-1.36	 0.58	-0.31	-0.69
1990	51	-2.34	-2.02	-2.09	-3.22	-3.05	-3.45	-2.30	-2.16	-1.36	 0.58	-0.31	-0.69
1990	52	-2.34	-2.02	-2.09	-3.22	-3.05	-3.45	-2.30	-2.16	-1.36	 0.58	-0.31	-0.69
1990	53	-2.34	-2.02	-2.09	-3.22	-3.05	-3.45	-2.30	-2.16	-1.36	 0.58	-0.31	-0.69
1990	54	-2.34	-2.02	-2.09	-3.22	-3.05	-3.45	-2.30	-2.16	-1.36	 0.58	-0.31	-0.69
1990	55	-2.34	-2.02	-2.09	-3.22	-3.05	-3.45	-2.30	-2.16	-1.36	 0.58	-0.31	-0.69
1990	56	-2.34	-2.02	-2.09	-3.22	-3.05	-3.45	-2.30	-2.16	-1.36	 0.58	-0.31	-0.69
1990	57	-2.34	-2.02	-2.09	-3.22	-3.05	-3.45	-2.30	-2.16	-1.36	 0.58	-0.31	-0.69
1990	58	-2.34	-2.02	-2.09	-3.22	-3.05	-3.45	-2.30	-2.16	-1.36	 0.58	-0.31	-0.69
1990	59	-2.34	-2.02	-2.09	-3.22	-3.05	-3.45	-2.30	-2.16	-1.36	 0.58	-0.31	-0.69
1990	60	-2.34	-2.02	-2.09	-3.22	-3.05	-3.45	-2.30	-2.16	-1.36	 0.58	-0.31	-0.69
1990	61	-2.34	-2.02	-2.09	-3.22	-3.05	-3.45	-2.30	-2.16	-1.36	 0.58	-0.31	-0.69
1990	62	-2.34	-2.02	-2.09	-3.22	-3.05	-3.45	-2.30	-2.16	-1.36	 0.58	-0.31	-0.69
1990	63	-2.07	-1.50	-1.67	-2.42	-2.62	-2.67	-1.27	-1.23	-1.89	 0.97	-0.12	-0.37
1990	64	-2.07	-1.50	-1.67	-2.42	-2.62	-2.67	-1.27	-1.23	-1.89	 0.97	-0.12	-0.37
1990	65	-2.07	-1.50	-1.67	-2.42	-2.62	-2.67	-1.27	-1.23	-1.89	 0.97	-0.12	-0.37
1990	66	-2.07	-1.50	-1.67	-2.42	-2.62	-2.67	-1.27	-1.23	-1.89	 0.97	-0.12	-0.37
1990	67	-2.07	-1.50	-1.67	-2.42	-2.62	-2.67	-1.27	-1.23	-1.89	 0.97	-0.12	-0.37
1990	68	-2.07	-1.50	-1.67	-2.42	-2.62	-2.67	-1.27	-1.23	-1.89	 0.97	-0.12	-0.37
1990	69	-2.07	-1.50	-1.67	-2.42	-2.62	-2.67	-1.27	-1.23	-1.89	 0.97	-0.12	-0.37
1990	70	-2.07	-1.50	-1.67	-2.42	-2.62	-2.67	-1.27	-1.23	-1.89	 0.97	-0.12	-0.37
1990	71	-2.07	-1.50	-1.67	-2.42	-2.62	-2.67	-1.27	-1.23	-1.89	 0.97	-0.12	-0.37
1990	72	-2.07	-1.50	-1.67	-2.42	-2.62	-2.67	-1.27	-1.23	-1.89	 0.97	-0.12	-0.37
1990	73	-2.07	-1.50	-1.67	-2.42	-2.62	-2.67	-1.27	-1.23	-1.89	 0.97	-0.12	-0.37
1990	74	-2.07	-1.50	-1.67	-2.42	-2.62	-2.67	-1.27	-1.23	-1.89	 0.97	-0.12	-0.37
1990	75	-2.07	-1.50	-1.67	-2.42	-2.62	-2.67	-1.27	-1.23	-1.89	 0.97	-0.12	-0.37
1990	76	-2.07	-1.50	-1.67	-2.42	-2.62	-2.67	-1.27	-1.23	-1.89	 0.97	-0.12	-0.37
1990	77	-1.71	-1.22	-1.53	-2.40	-2.30	-2.66	-1.19	-1.18	-1.86	 0.96	-0.09	-0.35
1990	78	-1.71	-1.22	-1.53	-2.40	-2.30	-2.66	-1.19	-1.18	-1.86	 0.96	-0.09	-0.35
1990	79	-1.71	-1.22	-1.53	-2.40	-2.30	-2.66	-1.19	-1.18	-1.86	 0.96	-0.09	-0.35
1990	80	-1.71	-1.22	-1.53	-2.40	-2.30	-2.66	-1.19	-1.18	-1.86	 0.96	-0.09	-0.35
1990	81	-1.71	-1.22	-1.53	-2.40	-2.30	-2.66	-1.19	-1.18	-1.86	 0.96	-0.09	-0.35
1990	82	-1.71	-1.22	-1.53	-2.40	-2.30	-2.66	-1.19	-1.18	-1.86	 0.96	-0.09	-0.35
1990	83	-1.71	-1.22	-1.53	-2.40	-2.30	-2.66	-1.19	-1.18	-1.86	 0.96	-0.09	-0.35
1990	84	-1.71	-1.22	-1.53	-2.40	-2.30	-2.66	-1.19	-1.18	-1.86	 0.96	-0.09	-0.35
1990	85	-1.71	-1.22	-1.53	-2.40	-2.30	-2.66	-1.19	-1.18	-1.86	 0.96	-0.09	-0.35
1990	86	-1.71	-1.22	-1.53	-2.40	-2.30	-2.66	-1.19	-1.18	-1.86	 0.96	-0.09	-0.35
1990	87	-1.71	-1.22	-1.53	-2.40	-2.30	-2.66	-1.19	-1.18	-1.86	 0.96	-0.09	-0.35
1990	88	-1.71	-1.22	-1.53	-2.40	-2.30	-2.66	-1.19	-1.18	-1.86	 0.96	-0.09	-0.35
1990	89	-1.71	-1.22	-1.53	-2.40	-2.30	-2.66	-1.19	-1.18	-1.86	 0.96	-0.09	-0.35
1990	90	-1.71	-1.22	-1.53	-2.40	-2.30	-2.66	-1.19	-1.18	-1.86	 0.96	-0.09	-0.35
1990	91	-1.54	-0.80	-1.33	-2.20	-1.92	-2.29	-1.03	-1.03	-1.62	 0.88	-0.03	-0.26
1990	92	-1.54	-0.80	-1.33	-2.20	-1.92	-2.29	-1.03	-1.03	-1.62	 0.88	-0.03	-0.26
1990	93	-1.54	-0.80	-1.33	-2.20	-1.92	-2.29	-1.03	-1.03	-1.62	 0.88	-0.03	-0.26
1990	94	-1.54	-0.80	-1.33	-2.20	-1.92	-2.29	-1.03	-1.03	-1.62	 0.88	-0.03	-0.26
1990	95	-1.54	-0.80	-1.33	-2.20	-1.92	-2.29	-1.03	-1.03	-1.62	 0.88	-0.03	-0.26
1990	96	-1.54	-0.80	-1.33	-2.20	-1.92	-2.29	-1.03	-1.03	-1.62	 0.88	-0.03	-0.26
1990	97	-1.54	-0.80	-1.33	-2.20	-1.92	-2.29	-1.03	-1.03	-1.62	 0.88	-0.03	-0.26
1990	98	-1.54	-0.80	-1.33	-2.20	-1.92	-2.29	-1.03	-1.03	-1.62	 0.88	-0.03	-0.26
1990	99	-1.54	-0.80	-1.33	-2.20	-1.92	-2.29	-1.03	-1.03	-1.62	 0.88	-0.03	-0.26
1990	100	-1.54	-0.80	-1.33	-2.20	-1.92	-2.29	-1.03	-1.03	-1.62	 0.88	-0.03	-0.26
1990	101	-1.54	-0.80	-1.33	-2.20	-1.92	-2.29	-1.03	-1.03	-1.62	 0.88	-0.03	-0.26
1990	102	-1.54	-0.80	-1.33	-2.20	-1.92	-2.29	-1.03	-1.03	-1.62	 0.88	-0.03	-0.26
1990	103	-1.54	-0.80	-1.33	-2.20	-1.92	-2.29	-1.03	-1.03	-1.62	 0.88	-0.03	-0.26
1990	104	-1.54	-0.80	-1.33	-2.20	-1.92	-2.29	-1.03	-1.03	-1.62	 0.88	-0.03	-0.26
1990	105	-1.18	-0.65	-1.31	-1.88	-1.64	-2.26	-1.13	-1.17	-1.55	 0.78	-0.16	-0.18
1990	106	-1.18	-0.65	-1.31	-1.88	-1.64	-2.26	-1.13	-1.17	-1.55	 0.78	-0.16	-0.18
1990	107	-1.18	-0.65	-1.31	-1.88	-1.64	-2.26	-1.13	-1.17	-1.55	 0.78	-0.16	-0.18
1990	108	-1.18	-0.65	-1.31	-1.88	-1.64	-2.26	-1.13	-1.17	-1.55	 0.78	-0.16	-0.18
1990	109	-1.18	-0.65	-1.31	-1.88	-1.64	-2.26	-1.13	-1.17	-1.55	 0.78	-0.16	-0.18
1990	110	-1.18	-0.65	-1.31	-1.88	-1.64	-2.26	-1.13	-1.17	-1.55	 0.78	-0.16	-0.18
1990	111	-1.18	-0.65	-1.31	-1.88	-1.64	-2.26	-1.13	-1.17	-1.55	 0.78	-0.16	-0.18
1990	112	-1.18	-0.65	-1.31	-1.88	-1.64	-2.26	-1.13	-1.17	-1.55	 0.78	-0.16	-0.18
1990	113	-1.18	-0.65	-1.31	-1.88	-1.64	-2.26	-1.13	-1.17	-1.55	 0.78	-0.16	-0.18
1990	114	-1.18	-0.65	-1.31	-1.88	-1.64	-2.26	-1.13	-1.17	-1.55	 0.78	-0.16	-0.18
1990	115	-1.18	-0.65	-1.31	-1.88	-1.64	-2.26	-1.13	-1.17	-1.55	 0.78	-0.16	-0.18
1990	116	-1.18	-0.65	-1.31	-1.88	-1.64	-2.26	-1.13	-1.17	-1.55	 0.78	-0.16	-0.18
1990	117	-1.18	-0.65	-1.31	-1.88	-1.64	-2.26	-1.13	-1.17	-1.55	 0.78	-0.16	-0.18
1990	118	-1.18	-0.65	-1.31	-1.88	-1.64	-2.26	-1.13	-1.17	-1.55	 0.78	-0.16	-0.18
1990	119	-1.13	-0.56	-1.25	-1.81	-1.50	-2.34	-1.16	-1.19	-1.56	 0.82	-0.29	-0.16
1990	120	-1.13	-0.56	-1.25	-1.81	-1.50	-2.34	-1.16	-1.19	-1.56	 0.82	-0.29	-0.16
1990	121	-1.13	-0.56	-1.25	-1.81	-1.50	-2.34	-1.16	-1.19	-1.56	 0.82	-0.29	-0.16
1990	122	-1.13	-0.56	-1.25	-1.81	-1.50	-2.34	-1.16	-1.19	-1.56	 0.82	-0.29	-0.16
