year	julday	X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12
1990	30	-3.64	-1.89	-2.18	-3.95	-4.02	-4.22	-5.00	-5.00	-5.00	-5.00	-5.00	-2.09
1990	31	-3.64	-1.91	-2.23	-3.97	-4.03	-4.27	-5.00	-5.00	-5.00	-5.00	-5.00	-2.11
1990	32	-3.63	-1.93	-2.28	-3.98	-4.03	-4.32	-5.00	-5.00	-5.00	-5.00	-5.00	-2.13
1990	33	-3.63	-1.96	-2.34	-4.00	-4.04	-4.37	-5.00	-5.00	-5.00	-5.00	-5.00	-2.15
1990	34	-3.63	-1.98	-2.39	-4.02	-4.04	-4.42	-5.00	-5.00	-5.00	-5.00	-5.00	-2.17
1990	35	-3.63	-2.01	-2.45	-4.03	-4.05	-4.47	-5.00	-5.00	-5.00	-5.00	-5.00	-2.19
1990	36	-3.63	-2.01	-2.45	-4.03	-4.05	-4.47	-5.00	-5.00	-5.00	-5.00	-5.00	-2.19
1990	37	-3.63	-2.01	-2.45	-4.03	-4.05	-4.47	-5.00	-5.00	-5.00	-5.00	-5.00	-2.19
1990	38	-3.63	-2.01	-2.45	-4.03	-4.05	-4.47	-5.00	-5.00	-5.00	-5.00	-5.00	-2.19
1990	39	-3.63	-2.01	-2.45	-4.03	-4.05	-4.47	-5.00	-5.00	-5.00	-5.00	-5.00	-2.19
1990	40	-3.63	-2.01	-2.45	-4.03	-4.05	-4.47	-5.00	-5.00	-5.00	-5.00	-5.00	-2.19
1990	41	-3.63	-2.01	-2.45	-4.03	-4.05	-4.47	-5.00	-5.00	-5.00	-5.00	-5.00	-2.19
1990	42	-3.63	-2.01	-2.45	-4.03	-4.05	-4.47	-5.00	-5.00	-5.00	-5.00	-5.00	-2.19
1990	43	-3.63	-2.01	-2.45	-4.03	-4.05	-4.47	-5.00	-5.00	-5.00	-5.00	-5.00	-2.19
1990	44	-3.63	-2.01	-2.45	-4.03	-4.05	-4.47	-5.00	-5.00	-5.00	-5.00	-5.00	-2.19
1990	45	-3.63	-2.01	-2.45	-4.03	-4.05	-4.47	-5.00	-5.00	-5.00	-5.00	-5.00	-2.19
1990	46	-3.63	-2.01	-2.45	-4.03	-4.05	-4.47	-5.00	-5.00	-5.00	-5.00	-5.00	-2.19
1990	47	-3.63	-2.01	-2.45	-4.03	-4.05	-4.47	-5.00	-5.00	-5.00	-5.00	-5.00	-2.19
1990	48	-3.63	-2.01	-2.45	-4.03	-4.05	-4.47	-5.00	-5.00	-5.00	-5.00	-5.00	-2.19
1990	49	-3.63	-2.01	-2.45	-4.03	-4.05	-4.47	-5.00	-5.00	-5.00	-5.00	-5.00	-2.19
1990	50	-3.63	-2.01	-2.45	-4.03	-4.05	-4.47	-5.00	-5.00	-5.00	-5.00	-5.00	-2.19
1990	51	-3.63	-2.01	-2.45	-4.03	-4.05	-4.47	-5.00	-5.00	-5.00	-5.00	-5.00	-2.19
1990	52	-3.63	-2.01	-2.45	-4.03	-4.05	-4.47	-5.00	-5.00	-5.00	-5.00	-5.00	-2.19
1990	53	-3.63	-2.01	-2.45	-4.03	-4.05	-4.47	-5.00	-5.00	-5.00	-5.00	-5.00	-2.19
1990	54	-3.63	-2.01	-2.45	-4.03	-4.05	-4.47	-5.00	-5.00	-5.00	-5.00	-5.00	-2.19
1990	55	-3.63	-2.01	-2.45	-4.03	-4.05	-4.47	-5.00	-5.00	-5.00	-5.00	-5.00	-2.19
1990	56	-3.63	-2.01	-2.45	-4.03	-4.05	-4.47	-5.00	-5.00	-5.00	-5.00	-5.00	-2.19
1990	57	-3.63	-2.01	-2.45	-4.03	-4.05	-4.47	-5.00	-5.00	-5.00	-5.00	-5.00	-2.19
1990	58	-3.63	-2.01	-2.45	-4.03	-4.05	-4.47	-5.00	-5.00	-5.00	-5.00	-5.00	-2.19
1990	59	-3.63	-2.01	-2.45	-4.03	-4.05	-4.47	-5.00	-5.00	-5.00	-5.00	-5.00	-2.19
1990	60	-3.63	-2.01	-2.45	-4.03	-4.05	-4.47	-5.00	-5.00	-5.00	-5.00	-5.00	-2.19
1990	61	-3.63	-2.01	-2.45	-4.03	-4.05	-4.47	-5.00	-5.00	-5.00	-5.00	-5.00	-2.19
1990	62	-3.63	-2.01	-2.45	-4.03	-4.05	-4.47	-5.00	-5.00	-5.00	-5.00	-5.00	-2.19
1990	63	-2.85	-1.02	-1.23	-3.41	-3.42	-3.93	-4.48	-4.48	-4.67	-4.38	-5.00	-1.62
1990	64	-2.85	-1.02	-1.23	-3.41	-3.42	-3.93	-4.48	-4.48	-4.67	-4.38	-5.00	-1.62
1990	65	-2.85	-1.02	-1.23	-3.41	-3.42	-3.93	-4.48	-4.48	-4.67	-4.38	-5.00	-1.62
1990	66	-2.85	-1.02	-1.23	-3.41	-3.42	-3.93	-4.48	-4.48	-4.67	-4.38	-5.00	-1.62
1990	67	-2.85	-1.02	-1.23	-3.41	-3.42	-3.93	-4.48	-4.48	-4.67	-4.38	-5.00	-1.62
1990	68	-2.85	-1.02	-1.23	-3.41	-3.42	-3.93	-4.48	-4.48	-4.67	-4.38	-5.00	-1.62
1990	69	-2.85	-1.02	-1.23	-3.41	-3.42	-3.93	-4.48	-4.48	-4.67	-4.38	-5.00	-1.62
1990	70	-2.85	-1.02	-1.23	-3.41	-3.42	-3.93	-4.48	-4.48	-4.67	-4.38	-5.00	-1.62
1990	71	-2.85	-1.02	-1.23	-3.41	-3.42	-3.93	-4.48	-4.48	-4.67	-4.38	-5.00	-1.62
1990	72	-2.85	-1.02	-1.23	-3.41	-3.42	-3.93	-4.48	-4.48	-4.67	-4.38	-5.00	-1.62
1990	73	-2.85	-1.02	-1.23	-3.41	-3.42	-3.93	-4.48	-4.48	-4.67	-4.38	-5.00	-1.62
1990	74	-2.85	-1.02	-1.23	-3.41	-3.42	-3.93	-4.48	-4.48	-4.67	-4.38	-5.00	-1.62
1990	75	-2.85	-1.02	-1.23	-3.41	-3.42	-3.93	-4.48	-4.48	-4.67	-4.38	-5.00	-1.62
1990	76	-2.85	-1.02	-1.23	-3.41	-3.42	-3.93	-4.48	-4.48	-4.67	-4.38	-5.00	-1.62
1990	77	-3.03	-0.70	-0.96	-3.63	-3.36	-4.05	-4.65	-4.65	-4.78	-4.31	-5.00	-1.64
1990	78	-3.03	-0.70	-0.96	-3.63	-3.36	-4.05	-4.65	-4.65	-4.78	-4.31	-5.00	-1.64
1990	79	-3.03	-0.70	-0.96	-3.63	-3.36	-4.05	-4.65	-4.65	-4.78	-4.31	-5.00	-1.64
1990	80	-3.03	-0.70	-0.96	-3.63	-3.36	-4.05	-4.65	-4.65	-4.78	-4.31	-5.00	-1.64
1990	81	-3.03	-0.70	-0.96	-3.63	-3.36	-4.05	-4.65	-4.65	-4.78	-4.31	-5.00	-1.64
1990	82	-3.03	-0.70	-0.96	-3.63	-3.36	-4.05	-4.65	-4.65	-4.78	-4.31	-5.00	-1.64
1990	83	-3.03	-0.70	-0.96	-3.63	-3.36	-4.05	-4.65	-4.65	-4.78	-4.31	-5.00	-1.64
1990	84	-3.03	-0.70	-0.96	-3.63	-3.36	-4.05	-4.65	-4.65	-4.78	-4.31	-5.00	-1.64
1990	85	-3.03	-0.70	-0.96	-3.63	-3.36	-4.05	-4.65	-4.65	-4.78	-4.31	-5.00	-1.64
1990	86	-3.03	-0.70	-0.96	-3.63	-3.36	-4.05	-4.65	-4.65	-4.78	-4.31	-5.00	-1.64
1990	87	-3.03	-0.70	-0.96	-3.63	-3.36	-4.05	-4.65	-4.65	-4.78	-4.31	-5.00	-1.64
1990	88	-3.03	-0.70	-0.96	-3.63	-3.36	-4.05	-4.65	-4.65	-4.78	-4.31	-5.00	-1.64
1990	89	-3.03	-0.70	-0.96	-3.63	-3.36	-4.05	-4.65	-4.65	-4.78	-4.31	-5.00	-1.64
1990	90	-3.03	-0.70	-0.96	-3.63	-3.36	-4.05	-4.65	-4.65	-4.78	-4.31	-5.00	-1.64
1990	91	-3.00	-0.58	-0.50	-3.73	-3.13	-3.94	-4.74	-4.74	-4.83	-4.48	-5.00	-1.54
1990	92	-3.00	-0.58	-0.50	-3.73	-3.13	-3.94	-4.74	-4.74	-4.83	-4.48	-5.00	-1.54
1990	93	-3.00	-0.58	-0.50	-3.73	-3.13	-3.94	-4.74	-4.74	-4.83	-4.48	-5.00	-1.54
1990	94	-3.00	-0.58	-0.50	-3.73	-3.13	-3.94	-4.74	-4.74	-4.83	-4.48	-5.00	-1.54
1990	95	-3.00	-0.58	-0.50	-3.73	-3.13	-3.94	-4.74	-4.74	-4.83	-4.48	-5.00	-1.54
1990	96	-3.00	-0.58	-0.50	-3.73	-3.13	-3.94	-4.74	-4.74	-4.83	-4.48	-5.00	-1.54
1990	97	-3.00	-0.58	-0.50	-3.73	-3.13	-3.94	-4.74	-4.74	-4.83	-4.48	-5.00	-1.54
1990	98	-3.00	-0.58	-0.50	-3.73	-3.13	-3.94	-4.74	-4.74	-4.83	-4.48	-5.00	-1.54
1990	99	-3.00	-0.58	-0.50	-3.73	-3.13	-3.94	-4.74	-4.74	-4.83	-4.48	-5.00	-1.54
1990	100	-3.00	-0.58	-0.50	-3.73	-3.13	-3.94	-4.74	-4.74	-4.83	-4.48	-5.00	-1.54
1990	101	-3.00	-0.58	-0.50	-3.73	-3.13	-3.94	-4.74	-4.74	-4.83	-4.48	-5.00	-1.54
1990	102	-3.00	-0.58	-0.50	-3.73	-3.13	-3.94	-4.74	-4.74	-4.83	-4.48	-5.00	-1.54
1990	103	-3.00	-0.58	-0.50	-3.73	-3.13	-3.94	-4.74	-4.74	-4.83	-4.48	-5.00	-1.54
1990	104	-3.00	-0.58	-0.50	-3.73	-3.13	-3.94	-4.74	-4.74	-4.83	-4.48	-5.00	-1.54
1990	105	-2.92	-0.64	-0.37	-3.76	-3.14	-3.67	-4.79	-4.79	-4.87	-4.35	-5.00	-1.51
1990	106	-2.92	-0.64	-0.37	-3.76	-3.14	-3.67	-4.79	-4.79	-4.87	-4.35	-5.00	-1.51
1990	107	-2.92	-0.64	-0.37	-3.76	-3.14	-3.67	-4.79	-4.79	-4.87	-4.35	-5.00	-1.51
1990	108	-2.92	-0.64	-0.37	-3.76	-3.14	-3.67	-4.79	-4.79	-4.87	-4.35	-5.00	-1.51
1990	109	-2.92	-0.64	-0.37	-3.76	-3.14	-3.67	-4.79	-4.79	-4.87	-4.35	-5.00	-1.51
1990	110	-2.92	-0.64	-0.37	-3.76	-3.14	-3.67	-4.79	-4.79	-4.87	-4.35	-5.00	-1.51
1990	111	-2.92	-0.64	-0.37	-3.76	-3.14	-3.67	-4.79	-4.79	-4.87	-4.35	-5.00	-1.51
1990	112	-2.92	-0.64	-0.37	-3.76	-3.14	-3.67	-4.79	-4.79	-4.87	-4.35	-5.00	-1.51
1990	113	-2.92	-0.64	-0.37	-3.76	-3.14	-3.67	-4.79	-4.79	-4.87	-4.35	-5.00	-1.51
1990	114	-2.92	-0.64	-0.37	-3.76	-3.14	-3.67	-4.79	-4.79	-4.87	-4.35	-5.00	-1.51
1990	115	-2.92	-0.64	-0.37	-3.76	-3.14	-3.67	-4.79	-4.79	-4.87	-4.35	-5.00	-1.51
1990	116	-2.92	-0.64	-0.37	-3.76	-3.14	-3.67	-4.79	-4.79	-4.87	-4.35	-5.00	-1.51
1990	117	-2.92	-0.64	-0.37	-3.76	-3.14	-3.67	-4.79	-4.79	-4.87	-4.35	-5.00	-1.51
1990	118	-2.92	-0.64	-0.37	-3.76	-3.14	-3.67	-4.79	-4.79	-4.87	-4.35	-5.00	-1.51
1990	119	-2.83	-0.63	-0.37	-3.82	-3.16	-3.89	-4.83	-4.83	-4.89	-4.46	-5.00	-1.53
1990	120	-2.83	-0.63	-0.37	-3.82	-3.16	-3.89	-4.83	-4.83	-4.89	-4.46	-5.00	-1.53
1990	121	-2.83	-0.63	-0.37	-3.82	-3.16	-3.89	-4.83	-4.83	-4.89	-4.46	-5.00	-1.53
1990	122	-2.83	-0.63	-0.37	-3.82	-3.16	-3.89	-4.83	-4.83	-4.89	-4.46	-5.00	-1.53
